CMDLINE autosubmit -lc DEBUG run a00r
MEM 133.441406 1789046202.5800
MEM 133.441406 1789046202.6817
MEM 133.441406 1789046202.7826
MEM 133.441406 1789046202.8833
MEM 133.441406 1789046202.9846
MEM 133.441406 1789046203.0875
MEM 133.441406 1789046203.1919
MEM 133.441406 1789046203.2966
MEM 133.441406 1789046203.4009
MEM 133.441406 1789046203.5029
MEM 133.441406 1789046203.6050
MEM 133.441406 1789046203.7059
MEM 133.441406 1789046203.8082
MEM 133.441406 1789046203.9085
MEM 133.441406 1789046204.0100
MEM 133.441406 1789046204.1120
MEM 133.441406 1789046204.2124
MEM 133.441406 1789046204.3129
MEM 133.441406 1789046204.4157
MEM 133.441406 1789046204.5219
MEM 133.441406 1789046204.6231
MEM 133.441406 1789046204.7241
MEM 133.441406 1789046204.8247
MEM 133.441406 1789046204.9256
MEM 133.441406 1789046205.0271
MEM 133.441406 1789046205.1281
MEM 133.441406 1789046205.2312
MEM 133.441406 1789046205.3316
MEM 133.441406 1789046205.4327
MEM 133.441406 1789046205.5330
MEM 133.441406 1789046205.6335
MEM 133.441406 1789046205.7340
MEM 133.441406 1789046205.8350
MEM 133.441406 1789046205.9355
MEM 133.441406 1789046206.0359
MEM 133.441406 1789046206.1364
MEM 133.441406 1789046206.2368
MEM 133.441406 1789046206.3387
MEM 133.441406 1789046206.4415
MEM 133.441406 1789046206.5418
MEM 133.578125 1789046206.6422
MEM 133.578125 1789046206.7431
MEM 133.578125 1789046206.8445
MEM 133.578125 1789046206.9450
MEM 133.578125 1789046207.0455
MEM 133.578125 1789046207.1462
MEM 133.578125 1789046207.2470
MEM 133.578125 1789046207.3475
MEM 133.578125 1789046207.4483
MEM 133.578125 1789046207.5487
MEM 133.578125 1789046207.6493
MEM 133.578125 1789046207.7503
MEM 133.578125 1789046207.8517
MEM 133.578125 1789046207.9541
MEM 133.578125 1789046208.0550
MEM 133.578125 1789046208.1561
MEM 133.578125 1789046208.2577
MEM 133.578125 1789046208.3581
MEM 133.578125 1789046208.4585
MEM 133.578125 1789046208.5611
MEM 133.578125 1789046208.6645
MEM 133.578125 1789046208.7650
MEM 133.578125 1789046208.8658
